IncidentVector_ID,Incident_ID,Vector_ID,Attack_Success,Attempt_Count
30482,33886,14629,FALSE,2
30483,40185,10495,FALSE,8
30484,39868,16080,TRUE,1
30485,22135,49316,FALSE,2
30486,37117,15014,TRUE,3
30487,43393,3231,TRUE,2
30488,14617,32522,TRUE,5
30489,30715,28262,FALSE,6
30490,2004,27913,TRUE,5
30491,45148,41301,TRUE,7
30492,7855,12905,FALSE,2
30493,15896,32292,FALSE,4
30494,27100,26846,FALSE,3
30495,25575,34939,FALSE,6
30496,42717,4215,FALSE,8
30497,34048,10185,FALSE,6
30498,10513,6851,FALSE,2
30499,28030,44910,TRUE,2
30500,17198,18927,FALSE,6
30501,13405,1399,FALSE,6
30502,47403,14104,FALSE,8
30503,330,10398,FALSE,5
30504,27107,44132,TRUE,6
30505,8720,9291,TRUE,4
30506,42955,16565,FALSE,6
30507,3770,38129,FALSE,5
30508,30288,20672,TRUE,2
30509,16214,906,FALSE,3
30510,49587,34913,TRUE,1
30511,31648,12660,TRUE,3
30512,25151,30385,FALSE,5
30513,4849,19569,FALSE,5
30514,34259,12802,FALSE,2
30515,22900,15723,FALSE,6
30516,15310,38562,TRUE,5
30517,266,12424,FALSE,2
30518,49158,4444,TRUE,1
30519,27945,46671,TRUE,1
30520,17849,36361,TRUE,6
30521,29844,35543,FALSE,1
30522,32606,24704,TRUE,1
30523,14403,30768,TRUE,3
30524,47417,4147,FALSE,1
30525,26774,40310,FALSE,2
30526,43822,23215,FALSE,1
30527,38049,42768,FALSE,4
30528,48015,14307,TRUE,7
30529,19550,34776,FALSE,5
30530,27439,10210,FALSE,5
30531,1201,47575,FALSE,3
30532,1649,42926,FALSE,3
30533,38374,7268,FALSE,3
30534,37853,4052,TRUE,1
30535,40210,6228,FALSE,1
30536,36903,46441,FALSE,5
30537,151,44191,FALSE,1
30538,47756,34349,FALSE,2
30539,13002,1155,FALSE,8
30540,36717,2630,TRUE,5
30541,779,36711,TRUE,5
30542,46142,18484,FALSE,4
30543,49699,26417,FALSE,5
30544,12399,4913,FALSE,4
30545,26405,10819,FALSE,6
30546,19217,3848,FALSE,4
30547,44715,1499,FALSE,2
30548,32117,42042,FALSE,7
30549,49227,40365,TRUE,6
30550,20023,948,TRUE,6
30551,46523,22308,TRUE,3
30552,34701,39506,TRUE,1
30553,48963,7859,FALSE,8
30554,6049,4083,FALSE,7
30555,48825,42441,FALSE,5
30556,34444,22305,FALSE,6
30557,9117,40939,FALSE,6
30558,40967,34848,FALSE,2
30559,6942,22031,FALSE,4
30560,9029,22644,TRUE,2
30561,47597,4817,TRUE,1
30562,18208,12621,FALSE,4
30563,13114,42154,FALSE,7
30564,30565,7574,FALSE,6
30565,2658,37298,FALSE,1
30566,10302,10946,FALSE,1
30567,1052,46300,FALSE,5
30568,49399,14553,TRUE,7
30569,7121,45675,FALSE,2
30570,26985,25344,FALSE,6
30571,36495,8667,FALSE,6
30572,39465,43856,TRUE,6
30573,4904,37982,FALSE,2
30574,45620,4074,FALSE,6
30575,1587,27937,FALSE,8
30576,7599,41260,FALSE,7
30577,29845,23736,FALSE,6
30578,33341,46676,FALSE,6
30579,48986,29744,TRUE,7
30580,18621,47827,TRUE,8
30581,19292,25162,FALSE,5
30582,8469,39497,FALSE,8
30583,19583,18450,FALSE,7
30584,23397,9550,FALSE,3
30585,40342,45191,FALSE,1
30586,1411,36326,FALSE,2
30587,45573,34373,FALSE,3
30588,46545,42789,FALSE,5
30589,26750,22335,TRUE,3
30590,39499,27160,FALSE,3
30591,13097,33381,TRUE,8
30592,26485,41252,FALSE,4
30593,36859,32008,TRUE,4
30594,47404,47159,FALSE,8
30595,9926,8396,FALSE,6
30596,23559,39448,FALSE,5
30597,44193,129,FALSE,8
30598,34614,29413,FALSE,6
30599,20374,24260,TRUE,8
30600,20586,4646,TRUE,6
30601,47270,8078,FALSE,5
30602,22711,38468,FALSE,6
30603,21382,13829,TRUE,3
30604,6255,5979,TRUE,4
30605,36893,23706,FALSE,5
30606,16401,27977,FALSE,4
30607,32091,20280,TRUE,7
30608,16285,773,TRUE,7
30609,27656,8337,FALSE,6
30610,42971,28802,FALSE,4
30611,47589,23428,FALSE,4
30612,12817,23689,TRUE,2
30613,44746,26958,FALSE,8
30614,45943,46105,FALSE,2
30615,34043,3617,TRUE,1
30616,8760,11840,FALSE,8
30617,46105,3887,TRUE,2
30618,41284,15064,FALSE,8
30619,21565,9881,TRUE,1
30620,10116,17123,TRUE,7
30621,45168,35397,TRUE,2
30622,41975,26041,FALSE,8
30623,6887,36588,FALSE,6
30624,27371,35142,TRUE,4
30625,23093,38521,FALSE,5
30626,9781,42820,FALSE,5
30627,49943,6600,FALSE,5
30628,3982,33813,FALSE,4
30629,265,8145,FALSE,8
30630,38146,30229,TRUE,6
30631,2386,32136,FALSE,2
30632,8854,36965,FALSE,2
30633,17588,19326,FALSE,7
30634,30665,10235,FALSE,6
30635,35136,8261,FALSE,2
30636,5052,44190,FALSE,7
30637,24378,744,FALSE,4
30638,43368,23906,FALSE,7
30639,11008,49480,TRUE,7
30640,15150,26033,TRUE,3
30641,46994,49223,FALSE,1
30642,36728,9439,TRUE,2
30643,9696,13449,FALSE,5
30644,6826,8375,FALSE,2
30645,38572,20922,FALSE,3
30646,5264,33968,TRUE,3
30647,36932,31916,FALSE,7
30648,42963,17118,FALSE,3
30649,16069,32459,FALSE,5
30650,15489,13504,FALSE,2
30651,5862,19340,FALSE,6
30652,38394,40431,FALSE,4
30653,937,35554,TRUE,2
30654,37465,41666,TRUE,7
30655,29909,7402,TRUE,4
30656,27012,10337,FALSE,6
30657,49829,5882,FALSE,3
30658,2215,29718,FALSE,8
30659,41321,28167,FALSE,1
30660,405,26983,FALSE,3
30661,17020,35866,FALSE,8
30662,30939,13808,FALSE,3
30663,1784,40170,FALSE,3
30664,4031,47012,FALSE,1
30665,11532,19371,FALSE,3
30666,34367,2145,FALSE,4
30667,27678,6441,TRUE,3
30668,35318,8403,FALSE,7
30669,20324,98,FALSE,8
30670,33392,32009,FALSE,8
30671,6860,15884,TRUE,3
30672,37030,25616,TRUE,8
30673,27726,26498,TRUE,1
30674,17825,8741,TRUE,6
30675,44278,31833,TRUE,5
30676,32225,39484,FALSE,4
30677,39560,19749,FALSE,5
30678,38534,22353,FALSE,7
30679,23729,36226,FALSE,4
30680,32828,42950,FALSE,3
30681,23440,15875,TRUE,5
30682,10750,17499,FALSE,3
30683,38274,14535,TRUE,8
30684,14579,19537,FALSE,4
30685,27707,19647,FALSE,4
30686,15707,1693,FALSE,7
30687,14527,14083,FALSE,5
30688,33207,27325,FALSE,8
30689,37914,22449,TRUE,7
30690,41545,31130,FALSE,5
30691,22686,1665,FALSE,6
30692,4843,6222,FALSE,5
30693,3562,8377,TRUE,7
30694,11907,3312,FALSE,4
30695,33595,23653,FALSE,8
30696,38512,16524,FALSE,6
30697,20672,28805,TRUE,6
30698,18005,42865,TRUE,2
30699,15882,47962,TRUE,3
30700,7548,28229,TRUE,5
30701,2833,47377,FALSE,5
30702,1441,32423,FALSE,2
30703,31264,26433,FALSE,8
30704,18630,25332,TRUE,2
30705,35157,38247,FALSE,1
30706,17937,38148,FALSE,4
30707,47274,26804,TRUE,7
30708,7531,10331,FALSE,6
30709,43488,9363,TRUE,5
30710,2398,21730,FALSE,2
30711,3182,21680,FALSE,2
30712,4622,41712,FALSE,5
30713,40752,10811,FALSE,2
30714,11276,42894,TRUE,1
30715,32943,16215,TRUE,5
30716,17780,491,FALSE,1
30717,29048,23345,TRUE,8
30718,17309,42159,FALSE,2
30719,8110,38206,FALSE,7
30720,28046,26275,TRUE,2
30721,26409,7372,FALSE,2
30722,33385,15431,TRUE,4
30723,17429,10124,FALSE,3
30724,43804,49522,FALSE,2
30725,8740,43174,FALSE,7
30726,42629,35632,TRUE,6
30727,25992,36206,TRUE,6
30728,844,22951,FALSE,3
30729,47261,20159,TRUE,1
30730,36675,15514,TRUE,2
30731,47308,27220,FALSE,8
30732,1383,32275,TRUE,5
30733,20418,17035,FALSE,7
30734,6010,32969,TRUE,3
30735,25809,28440,FALSE,8
30736,24156,33040,FALSE,2
30737,2734,44344,FALSE,3
30738,30013,48309,TRUE,7
30739,14118,15601,FALSE,4
30740,43122,41477,FALSE,2
30741,5201,20601,TRUE,6
30742,20841,40025,FALSE,5
30743,19877,38537,FALSE,6
30744,15264,3862,FALSE,8
30745,45677,22730,TRUE,6
30746,37349,8155,FALSE,5
30747,770,1714,FALSE,2
30748,24545,17764,FALSE,1
30749,3924,14750,TRUE,8
30750,37301,15720,FALSE,2
30751,16394,26029,FALSE,8
30752,35762,48465,FALSE,4
30753,30966,40291,FALSE,7
30754,30538,45443,FALSE,5
30755,4772,2101,TRUE,3
30756,8026,29499,FALSE,1
30757,26941,29064,FALSE,2
30758,4374,39481,FALSE,1
30759,32689,34697,FALSE,7
30760,17618,32864,FALSE,1
30761,26926,5647,FALSE,7
30762,35287,23115,FALSE,4
30763,41912,6837,FALSE,2
30764,38567,39386,TRUE,4
30765,34481,11051,FALSE,3
30766,43146,40024,TRUE,4
30767,40262,13532,TRUE,6
30768,44312,24811,FALSE,8
30769,33390,4915,FALSE,8
30770,28736,35829,TRUE,3
30771,31136,14998,TRUE,1
30772,48932,33366,FALSE,3
30773,22977,45744,FALSE,3
30774,27950,43102,FALSE,8
30775,23560,25037,FALSE,7
30776,2383,4215,TRUE,1
30777,4298,37118,FALSE,5
30778,44071,36871,FALSE,2
30779,29645,39477,FALSE,3
30780,36906,39311,FALSE,7
30781,13625,30574,FALSE,5
30782,20743,43624,FALSE,1
30783,8572,41497,FALSE,6
30784,38398,4413,FALSE,1
30785,9098,19061,FALSE,6
30786,35289,32147,FALSE,5
30787,12971,34848,TRUE,1
30788,36576,45032,FALSE,7
30789,36524,46733,FALSE,3
30790,4965,47221,TRUE,1
30791,5097,27368,TRUE,3
30792,16734,5782,TRUE,2
30793,11034,35256,FALSE,8
30794,36615,21923,FALSE,8
30795,7002,18789,FALSE,8
30796,4827,26484,FALSE,4
30797,42378,39795,FALSE,5
30798,47867,3933,FALSE,6
30799,48962,6079,FALSE,6
30800,43025,30725,TRUE,6
30801,20200,14891,FALSE,6
30802,36170,30560,FALSE,4
30803,30410,12941,FALSE,5
30804,32035,8930,TRUE,7
30805,30114,16685,FALSE,8
30806,36168,1464,FALSE,6
30807,30540,8119,FALSE,1
30808,18775,100,TRUE,7
30809,49478,32735,FALSE,1
30810,4094,40131,FALSE,8
30811,44482,3103,FALSE,3
30812,30697,30,FALSE,6
30813,46672,38927,FALSE,6
30814,979,35065,FALSE,2
30815,43903,9654,FALSE,6
30816,8464,34959,TRUE,2
30817,15936,1037,TRUE,3
30818,40113,44893,FALSE,4
30819,32489,31726,FALSE,6
30820,1240,9454,FALSE,3
30821,33814,30350,FALSE,7
30822,3776,38053,FALSE,8
30823,9916,47831,FALSE,3
30824,9067,23160,TRUE,3
30825,37277,37224,FALSE,4
30826,8015,13342,FALSE,4
30827,39901,2896,FALSE,8
30828,782,31912,TRUE,3
30829,10014,31600,FALSE,4
30830,33252,18921,TRUE,6
30831,11163,12698,FALSE,2
30832,33837,47045,TRUE,8
30833,24012,12996,TRUE,6
30834,11885,39455,FALSE,5
30835,31479,15708,FALSE,5
30836,36615,7841,FALSE,7
30837,16832,18403,TRUE,8
30838,2321,14113,FALSE,4
30839,11651,29630,FALSE,6
30840,8385,32375,TRUE,8
30841,44612,30011,FALSE,8
30842,16286,11617,FALSE,6
30843,13528,38545,FALSE,2
30844,25153,7714,FALSE,7
30845,36666,30837,TRUE,6
30846,41851,22902,TRUE,5
30847,13844,1753,FALSE,7
30848,31296,2168,FALSE,5
30849,31183,30003,FALSE,1
30850,20233,28681,TRUE,8
30851,46596,20882,FALSE,4
30852,32018,21905,FALSE,3
30853,40165,29306,FALSE,2
30854,13818,48682,FALSE,4
30855,27307,43545,TRUE,3
30856,10103,25290,FALSE,3
30857,15435,47750,TRUE,3
30858,22308,18369,FALSE,4
30859,20849,13070,FALSE,6
30860,20233,7940,FALSE,8
30861,3493,29560,FALSE,6
30862,497,48759,TRUE,8
30863,39383,12390,TRUE,3
30864,3458,15751,FALSE,1
30865,42707,14593,FALSE,2
30866,9550,27997,FALSE,2
30867,48990,44101,FALSE,7
30868,4919,37802,FALSE,2
30869,3452,29253,FALSE,7
30870,29539,13481,TRUE,8
30871,34093,46544,TRUE,5
30872,39456,6607,FALSE,2
30873,41033,44956,TRUE,1
30874,33198,20168,FALSE,5
30875,11863,26950,FALSE,2
30876,34072,37547,TRUE,2
30877,23980,22209,FALSE,2
30878,37210,16200,TRUE,3
30879,20382,17718,TRUE,8
30880,17384,14193,FALSE,6
30881,28986,18673,TRUE,3
30882,14400,11191,FALSE,2
30883,33852,44762,FALSE,3
30884,7079,10363,TRUE,8
30885,41522,25310,TRUE,1
30886,34493,37537,TRUE,8
30887,2185,42576,TRUE,1
30888,26977,24463,FALSE,6
30889,27242,21946,TRUE,7
30890,2216,18348,FALSE,6
30891,8715,49228,FALSE,4
30892,44527,2024,FALSE,7
30893,35593,21493,FALSE,5
30894,23272,34361,TRUE,7
30895,32075,43460,FALSE,2
30896,28440,16313,FALSE,4
30897,41514,21327,TRUE,6
30898,47602,7340,TRUE,7
30899,6451,46436,FALSE,7
30900,7705,46404,FALSE,4
30901,2685,12688,TRUE,6
30902,36887,11103,FALSE,4
30903,49740,8768,FALSE,4
30904,34640,31131,TRUE,1
30905,29508,25897,TRUE,3
30906,11953,42641,TRUE,5
30907,24651,39801,FALSE,5
30908,35268,2306,TRUE,6
30909,18635,23397,FALSE,5
30910,39288,34234,FALSE,2
30911,6334,4548,TRUE,8
30912,44130,47239,TRUE,6
30913,15687,44068,FALSE,7
30914,15948,29114,FALSE,8
30915,28976,258,TRUE,8
30916,17946,14313,FALSE,5
30917,12355,33790,TRUE,8
30918,41854,37077,FALSE,2
30919,37035,24743,FALSE,3
30920,9999,11484,TRUE,7
30921,13840,6147,TRUE,6
30922,30261,14621,TRUE,6
30923,41689,48270,TRUE,6
30924,46071,16726,FALSE,5
30925,3182,44549,TRUE,4
30926,786,49340,FALSE,1
30927,22149,31323,FALSE,8
30928,43890,29125,FALSE,5
30929,3682,18572,FALSE,6
30930,26046,24141,TRUE,8
30931,31598,45573,TRUE,6
30932,21736,40949,TRUE,5
30933,14279,47993,FALSE,4
30934,4494,48946,FALSE,6
30935,7056,17663,FALSE,5
30936,20166,34678,FALSE,4
30937,2771,41549,TRUE,7
30938,30090,5026,FALSE,5
30939,21213,44270,FALSE,7
30940,19650,3897,FALSE,6
30941,37666,14378,FALSE,3
30942,35106,47062,TRUE,4
30943,19940,32142,FALSE,5
30944,36177,535,TRUE,4
30945,7544,42043,TRUE,3
30946,36622,17620,FALSE,1
30947,13460,48264,TRUE,8
30948,19392,20228,TRUE,5
30949,1316,2478,TRUE,4
30950,33971,5749,TRUE,2
30951,8118,6816,FALSE,5
30952,27263,10295,FALSE,2
30953,10404,5229,FALSE,6
30954,12180,29705,FALSE,6
30955,14258,49018,FALSE,3
30956,6143,14463,FALSE,1
30957,41083,42866,FALSE,2
30958,15225,18302,FALSE,4
30959,47873,20651,FALSE,2
30960,34456,674,FALSE,7
30961,1028,1742,FALSE,5
30962,25742,5185,FALSE,4
30963,6485,34840,FALSE,8
30964,7139,13803,TRUE,5
30965,43540,39469,FALSE,2
30966,21578,32537,TRUE,3
30967,20454,13211,FALSE,1
30968,39625,26510,FALSE,3
30969,4947,33809,FALSE,3
30970,47025,38992,FALSE,1
30971,25684,26361,FALSE,5
30972,929,45880,FALSE,5
30973,49280,46931,FALSE,4
30974,40260,33602,TRUE,5
30975,49114,40673,FALSE,3
30976,40592,1437,TRUE,3
30977,29967,16427,FALSE,3
30978,15099,18183,TRUE,8
30979,38816,12490,FALSE,7
30980,36440,23210,FALSE,7
30981,27433,30141,FALSE,7
30982,18403,49914,TRUE,7
30983,19870,37851,FALSE,6
30984,17765,11182,FALSE,1
30985,22128,9876,FALSE,1
30986,26540,9334,FALSE,8
30987,2293,33611,TRUE,6
30988,30427,23728,TRUE,2
30989,7608,22093,FALSE,1
30990,19853,33638,TRUE,3
30991,17409,2136,TRUE,8
30992,45255,2879,TRUE,2
30993,44361,25262,TRUE,7
30994,23427,6097,FALSE,2
30995,17292,43007,FALSE,8
30996,30587,10887,FALSE,7
30997,9852,47042,FALSE,2
30998,35665,1975,TRUE,4
30999,42911,38877,FALSE,3
31000,8809,32787,TRUE,1
31001,37223,27079,TRUE,7
31002,39780,35451,FALSE,8
31003,28606,39519,FALSE,5
31004,41002,34451,FALSE,4
31005,39080,21492,TRUE,3
31006,39100,46058,TRUE,4
31007,13128,11302,FALSE,7
31008,4528,48637,FALSE,5
31009,43517,30426,FALSE,8
31010,18858,738,FALSE,3
31011,30225,1845,FALSE,5
31012,46422,1827,TRUE,1
31013,53,40944,FALSE,5
31014,40877,281,TRUE,4
31015,28774,15255,FALSE,5
31016,11701,47256,TRUE,8
31017,29219,33384,TRUE,4
31018,48500,42463,FALSE,4
31019,29827,25579,TRUE,2
31020,30085,8196,FALSE,8
31021,13734,12957,FALSE,6
31022,49532,24610,TRUE,3
31023,15500,7970,FALSE,6
31024,39527,21017,FALSE,6
31025,20780,12975,TRUE,7
31026,15603,14153,TRUE,6
31027,18400,19526,FALSE,8
31028,49301,42313,FALSE,5
31029,33541,10925,FALSE,7
31030,20380,8668,TRUE,4
31031,30324,36831,FALSE,1
31032,37141,5468,FALSE,5
31033,11018,40555,FALSE,6
31034,33995,38840,FALSE,5
31035,16815,41249,TRUE,7
31036,1376,18536,TRUE,1
31037,35162,18596,FALSE,7
31038,44389,45558,FALSE,5
31039,40580,3175,TRUE,7
31040,46838,24054,FALSE,8
31041,36540,8747,TRUE,1
31042,30822,2382,FALSE,7
31043,20333,41983,FALSE,1
31044,27248,49453,FALSE,8
31045,27098,11987,FALSE,6
31046,34956,22705,TRUE,7
31047,107,671,FALSE,7
31048,48680,9648,FALSE,1
31049,39411,49355,FALSE,2
31050,46866,13994,TRUE,8
31051,18284,40238,FALSE,6
31052,27525,27980,FALSE,2
31053,40098,12557,TRUE,2
31054,27023,40966,TRUE,5
31055,18408,7898,FALSE,1
31056,27109,21067,TRUE,6
31057,33442,12220,FALSE,6
31058,39463,12954,FALSE,3
31059,49424,27334,TRUE,5
31060,37224,43628,FALSE,2
31061,23926,39329,FALSE,4
31062,41901,33149,FALSE,7
31063,18841,46748,FALSE,3
31064,3282,246,FALSE,6
31065,36936,36801,TRUE,1
31066,31712,6769,FALSE,4
31067,45234,34626,TRUE,8
31068,9393,45860,FALSE,6
31069,49706,49996,FALSE,3
31070,23519,3547,TRUE,8
31071,16898,26049,FALSE,3
31072,40676,13462,FALSE,4
31073,18473,24520,FALSE,3
31074,13836,41361,FALSE,3
31075,30625,15314,TRUE,7
31076,3613,21960,TRUE,8
31077,287,35865,FALSE,8
31078,42522,114,TRUE,5
31079,30488,22624,FALSE,4
31080,23160,35577,FALSE,3
31081,42531,14070,TRUE,2
31082,25439,19222,TRUE,8
31083,9137,48899,FALSE,8
31084,25177,40214,FALSE,6
31085,11292,18212,FALSE,7
31086,19208,14705,FALSE,2
31087,42787,25574,TRUE,6
31088,27970,35879,TRUE,3
31089,18904,5796,TRUE,8
31090,23223,569,FALSE,8
31091,5859,27085,FALSE,6
31092,43869,5379,FALSE,4
31093,29796,41565,FALSE,7
31094,12948,33888,FALSE,4
31095,35629,32629,TRUE,3
31096,48964,20022,FALSE,4
31097,35695,3800,TRUE,6
31098,8143,13257,FALSE,5
31099,49954,4764,FALSE,5
31100,34292,28686,FALSE,7
31101,24953,40732,TRUE,1
31102,39518,8858,FALSE,5
31103,22677,41684,TRUE,1
31104,42927,10490,FALSE,2
31105,21179,27904,TRUE,5
31106,29372,46174,TRUE,7
31107,46577,46020,FALSE,4
31108,8442,21401,FALSE,8
31109,40599,12868,FALSE,6
31110,17875,12724,FALSE,3
31111,12851,33273,FALSE,5
31112,33003,21142,FALSE,2
31113,32921,22052,TRUE,8
31114,35155,16579,FALSE,1
31115,47881,32480,FALSE,5
31116,23004,44409,FALSE,3
31117,17500,7000,FALSE,1
31118,22565,14908,TRUE,2
31119,4085,39115,FALSE,7
31120,35732,5095,FALSE,7
31121,602,49873,TRUE,6
31122,30100,2224,FALSE,5
31123,42531,1487,FALSE,2
31124,44506,32020,TRUE,4
31125,21131,20434,TRUE,1
31126,24327,26687,FALSE,1
31127,33033,10780,FALSE,3
31128,11320,19990,FALSE,3
31129,21115,7057,FALSE,5
31130,16172,28947,FALSE,3
31131,44633,8480,FALSE,6
31132,21567,15610,FALSE,7
31133,7652,9542,FALSE,2
31134,19015,33774,FALSE,3
31135,30214,49557,FALSE,4
31136,3344,31063,FALSE,6
31137,10872,45428,FALSE,2
31138,5809,23500,FALSE,1
31139,35140,47618,FALSE,3
31140,22820,36937,FALSE,8
31141,44968,25912,TRUE,4
31142,17882,16051,FALSE,8
31143,48490,24131,FALSE,3
31144,46193,37476,FALSE,8
31145,43930,27211,FALSE,3
31146,24570,32809,TRUE,7
31147,39865,32653,FALSE,5
31148,44853,49736,FALSE,7
31149,15970,1361,FALSE,7
31150,18596,41933,FALSE,6
31151,41960,14,FALSE,8
31152,41430,27577,FALSE,4
31153,26833,22471,FALSE,8
31154,39884,9121,FALSE,5
31155,25163,41550,FALSE,7
31156,28744,8953,TRUE,7
31157,17600,10581,TRUE,7
31158,44328,47900,FALSE,6
31159,4258,9176,FALSE,5
31160,39443,33627,FALSE,4
31161,39809,27762,FALSE,1
31162,42211,31346,TRUE,7
31163,13151,1545,FALSE,1
31164,35578,22313,FALSE,6
31165,6946,45734,FALSE,5
31166,43224,36423,TRUE,6
31167,8233,22968,FALSE,2
31168,32481,47464,FALSE,5
31169,44750,38979,TRUE,6
31170,17139,47623,TRUE,1
31171,1781,3144,TRUE,7
31172,4900,17637,TRUE,4
31173,42791,42828,TRUE,1
31174,23873,43110,FALSE,5
31175,9874,17065,TRUE,3
31176,41780,35858,TRUE,6
31177,22424,44769,TRUE,3
31178,45358,24382,FALSE,4
31179,13131,15231,TRUE,3
31180,13302,5057,TRUE,6
31181,24150,25082,FALSE,4
31182,19196,19134,FALSE,1
31183,19180,31013,TRUE,5
31184,48177,43709,FALSE,5
31185,26198,29532,TRUE,4
31186,48257,48156,TRUE,2
31187,39747,17624,FALSE,4
31188,23905,3325,FALSE,1
31189,14812,24980,TRUE,6
31190,44041,7197,FALSE,3
31191,466,9771,TRUE,6
31192,26247,18798,TRUE,4
31193,4719,20286,TRUE,5
31194,45456,10991,FALSE,4
31195,36188,38146,FALSE,2
31196,9811,4416,TRUE,1
31197,37888,27391,FALSE,8
31198,34888,5551,TRUE,2
31199,1330,13293,TRUE,5
31200,25403,1675,FALSE,6
31201,24163,41556,FALSE,7
31202,2719,4232,TRUE,3
31203,43476,2151,TRUE,5
31204,49618,37101,TRUE,1
31205,36254,17266,FALSE,3
31206,12904,25613,FALSE,8
31207,35585,42707,FALSE,8
31208,7226,14545,FALSE,6
31209,48122,16,FALSE,7
31210,10465,40813,FALSE,7
31211,7338,4668,FALSE,1
31212,3246,7147,FALSE,3
31213,38558,16999,FALSE,7
31214,26661,45895,FALSE,5
31215,37188,28436,FALSE,6
31216,34452,16411,FALSE,1
31217,43224,7273,TRUE,1
31218,21424,41328,FALSE,2
31219,11868,8249,FALSE,3
31220,1697,12364,FALSE,4
31221,35126,45297,FALSE,2
31222,7381,1057,TRUE,3
31223,30195,2219,TRUE,8
31224,42169,27430,FALSE,8
31225,15156,47805,FALSE,6
31226,28919,42262,FALSE,7
31227,35414,14690,FALSE,6
31228,18079,25288,FALSE,4
31229,34651,37580,FALSE,8
31230,20766,49758,FALSE,3
31231,31297,4588,FALSE,4
31232,8901,26208,FALSE,6
31233,47029,19514,FALSE,3
31234,40788,24110,FALSE,6
31235,14539,32841,FALSE,5
31236,28751,35360,FALSE,2
31237,27909,20976,FALSE,2
31238,46830,36836,FALSE,4
31239,1003,24969,TRUE,1
31240,31966,36851,FALSE,5
31241,35322,25122,TRUE,3
31242,36800,15407,FALSE,3
31243,31207,7548,TRUE,3
31244,20186,3340,FALSE,8
31245,40685,21928,FALSE,4
31246,34430,18818,FALSE,3
31247,7231,11591,FALSE,2
31248,29830,946,TRUE,3
31249,11489,13081,TRUE,3
31250,20148,42086,FALSE,2
31251,14362,1099,FALSE,8
31252,10804,47727,FALSE,7
31253,2190,13669,TRUE,7
31254,13027,12319,FALSE,8
31255,15520,17696,FALSE,2
31256,10130,24003,FALSE,6
31257,9633,29060,FALSE,7
31258,49754,28360,TRUE,3
31259,44876,41180,FALSE,6
31260,9282,4634,TRUE,1
31261,17670,36345,FALSE,2
31262,48723,33092,FALSE,5
31263,30512,19331,TRUE,4
31264,33114,29758,FALSE,3
31265,42877,4359,FALSE,8
31266,45088,27189,TRUE,3
31267,47819,33956,FALSE,3
31268,43392,18461,TRUE,1
31269,17923,2767,TRUE,5
31270,23410,7654,FALSE,1
31271,31752,49993,FALSE,3
31272,12769,33173,FALSE,6
31273,33260,13295,FALSE,1
31274,38891,37483,TRUE,3
31275,2106,48136,FALSE,6
31276,5112,35025,FALSE,7
31277,7739,9429,TRUE,8
31278,8195,23931,FALSE,3
31279,33688,49519,FALSE,7
31280,12907,214,FALSE,6
31281,14067,4470,TRUE,3
31282,46464,12434,TRUE,8
31283,19404,32377,FALSE,7
31284,41058,38056,FALSE,5
31285,16088,43217,TRUE,6
31286,13506,45045,TRUE,3
31287,14225,38303,TRUE,4
31288,8810,16943,FALSE,2
31289,11774,34368,TRUE,4
31290,31976,35535,FALSE,3
31291,6846,20099,FALSE,2
31292,23719,22347,FALSE,4
31293,8403,21716,TRUE,5
31294,11127,26536,TRUE,1
31295,7475,48959,FALSE,4
31296,36571,6791,TRUE,4
31297,1642,36746,FALSE,6
31298,4714,25613,FALSE,7
31299,26353,20485,FALSE,3
31300,17282,14400,FALSE,6
31301,8952,15048,FALSE,5
31302,39207,33397,TRUE,6
31303,23085,15111,FALSE,2
31304,44563,23487,TRUE,8
31305,39130,23993,FALSE,4
31306,1872,9988,FALSE,3
31307,16261,17109,TRUE,8
31308,48580,6444,FALSE,2
31309,32603,34784,FALSE,1
31310,13353,44815,FALSE,4
31311,12996,31482,TRUE,6
31312,1373,34530,FALSE,4
31313,33151,15777,FALSE,7
31314,32560,10138,FALSE,3
31315,15152,9615,FALSE,8
31316,39538,7842,TRUE,6
31317,34113,1290,FALSE,6
31318,49993,11258,FALSE,5
31319,26215,15312,FALSE,7
31320,10314,13978,TRUE,8
31321,36512,28080,FALSE,3
31322,1131,16088,FALSE,6
31323,17595,2607,TRUE,8
31324,44387,45079,FALSE,7
31325,32192,41371,TRUE,4
31326,20906,7288,FALSE,5
31327,44356,13052,FALSE,4
31328,4724,28344,FALSE,3
31329,12319,22524,TRUE,7
31330,26107,7654,FALSE,3
31331,25718,888,FALSE,6
31332,1207,25022,FALSE,1
31333,12065,10216,FALSE,6
31334,37133,1585,FALSE,5
31335,26743,405,FALSE,2
31336,6534,48433,FALSE,3
31337,42088,2748,TRUE,5
31338,25784,10041,FALSE,3
31339,26803,3403,FALSE,3
31340,38085,20663,FALSE,7
31341,49853,19611,FALSE,1
31342,6543,41788,FALSE,6
31343,33604,22238,FALSE,8
31344,34622,9056,FALSE,8
31345,44685,42115,FALSE,6
31346,2153,41202,TRUE,3
31347,25128,26584,FALSE,8
31348,18695,19461,FALSE,8
31349,8928,26239,TRUE,3
31350,33920,36122,FALSE,2
31351,1860,2846,FALSE,2
31352,33716,28300,FALSE,7
31353,32770,7470,FALSE,4
31354,6587,1094,TRUE,8
31355,24170,9473,FALSE,3
31356,10235,35910,FALSE,6
