User_ID,Company_ID,UserName,User_Role,Department,Access_Level,Is_Internal_User,Last_Login_IP,Compromised
24612,9688,richardwilliams,Admin,Finance,Low,TRUE,10.82.53.222,FALSE
24613,1949,nsanders,Contractor,Security,Medium,TRUE,192.168.254.102,FALSE
24614,22403,carollittle,Employee,Finance,Medium,TRUE,10.37.16.166,FALSE
24615,9470,ewhite,Employee,IT,High,TRUE,172.23.144.75,TRUE
24616,17154,igarcia,Manager,Operations,Low,TRUE,10.14.248.23,FALSE
24617,28178,mariagill,Employee,IT,Low,FALSE,10.155.205.117,FALSE
24618,2942,diazkyle,Employee,Finance,Low,TRUE,10.253.95.247,TRUE
24619,19899,castrocristian,Executive,HR,Low,TRUE,10.99.227.196,FALSE
24620,35647,brittany61,Employee,Security,High,FALSE,10.46.17.186,FALSE
24621,34419,lewissarah,Admin,Finance,Medium,FALSE,192.168.246.194,TRUE
24622,21003,halexander,Manager,Finance,Medium,TRUE,192.168.103.239,FALSE
24623,38390,zhayes,Executive,IT,Medium,TRUE,172.18.169.132,FALSE
24624,4495,fcook,Executive,Finance,Low,TRUE,10.40.36.95,FALSE
24625,7546,zhernandez,Admin,Security,Medium,TRUE,172.28.166.154,FALSE
24626,31101,zwest,Manager,Security,High,TRUE,192.168.191.196,FALSE
24627,27512,yjones,Employee,Operations,Low,FALSE,192.168.226.45,FALSE
24628,178,toddrodney,Employee,IT,Medium,FALSE,10.14.66.200,TRUE
24629,36928,jennifersmall,Executive,Security,Medium,TRUE,192.168.249.63,FALSE
24630,8716,wayne48,Employee,Operations,Medium,TRUE,10.47.118.73,TRUE
24631,36362,christopher34,Executive,HR,Medium,TRUE,172.25.26.40,FALSE
24632,48990,kayla59,Manager,HR,Medium,TRUE,10.78.7.158,TRUE
24633,31068,josemora,Admin,HR,High,TRUE,192.168.139.18,FALSE
24634,28161,isaacanderson,Admin,IT,Medium,TRUE,10.156.66.33,TRUE
24635,14771,kathryngonzalez,Contractor,Security,Low,FALSE,192.168.235.198,TRUE
24636,23479,toni98,Contractor,Finance,High,TRUE,10.116.66.55,FALSE
24637,48727,gilbertjeffrey,Executive,IT,High,TRUE,172.21.23.0,FALSE
24638,21796,djohnson,Contractor,Finance,High,TRUE,10.150.147.177,TRUE
24639,12937,ronald42,Contractor,HR,Medium,FALSE,172.19.244.67,FALSE
24640,19152,pwatkins,Contractor,HR,Low,TRUE,192.168.141.177,FALSE
24641,6264,joseph23,Contractor,HR,High,TRUE,172.24.163.196,FALSE
24642,9206,kylie23,Admin,Operations,Low,TRUE,172.16.232.141,TRUE
24643,14153,john15,Employee,HR,Low,FALSE,10.119.122.131,FALSE
24644,5645,bradfordmichael,Executive,Operations,Medium,TRUE,10.0.125.21,FALSE
24645,10662,matthew30,Executive,Operations,Low,TRUE,192.168.252.236,FALSE
24646,33893,lynchjames,Admin,Finance,Medium,TRUE,10.7.205.238,TRUE
24647,22207,garrettrobert,Contractor,Security,Medium,TRUE,10.142.129.192,FALSE
24648,39415,susan30,Employee,HR,Medium,TRUE,192.168.83.199,FALSE
24649,23191,joshuaroman,Executive,Finance,High,TRUE,192.168.124.219,FALSE
24650,364,ferrelljudy,Manager,Finance,High,TRUE,192.168.6.176,FALSE
24651,37940,robert79,Employee,HR,Low,TRUE,10.39.226.245,TRUE
24652,37957,isabel06,Manager,HR,High,TRUE,10.222.123.2,FALSE
24653,35804,angelabarnes,Manager,IT,Low,TRUE,10.168.47.121,TRUE
24654,21313,barnescrystal,Executive,Finance,Medium,TRUE,192.168.68.42,FALSE
24655,26211,allison28,Executive,Operations,Medium,FALSE,172.21.144.84,TRUE
24656,3486,imullen,Admin,Security,High,TRUE,192.168.40.223,FALSE
24657,16059,michaelmyers,Manager,HR,Low,FALSE,192.168.160.67,FALSE
24658,41815,theresarussell,Employee,IT,Medium,TRUE,192.168.247.197,TRUE
24659,6078,morganbilly,Contractor,HR,Medium,TRUE,192.168.89.77,FALSE
24660,27250,davidclark,Employee,IT,High,TRUE,172.27.91.110,FALSE
24661,28230,escobarjohn,Admin,Security,Low,FALSE,10.102.84.227,FALSE
24662,47906,snyderjonathan,Contractor,Operations,Medium,TRUE,192.168.205.241,FALSE
24663,9996,heatherhicks,Manager,Finance,Medium,TRUE,192.168.78.216,FALSE
24664,23501,perezkevin,Admin,Finance,Medium,TRUE,10.185.205.183,FALSE
24665,115,karenpetersen,Executive,IT,High,TRUE,172.19.194.176,FALSE
24666,48192,garrettchad,Admin,Finance,Low,FALSE,192.168.217.246,TRUE
24667,27430,shannon45,Manager,Operations,Low,TRUE,10.100.134.229,FALSE
24668,21621,gonzalezkim,Admin,HR,Medium,TRUE,192.168.167.188,FALSE
24669,48229,rhensley,Contractor,Finance,Low,TRUE,192.168.184.244,TRUE
24670,18247,tcook,Manager,Security,Medium,FALSE,172.24.158.70,FALSE
24671,15093,andersonjeremy,Contractor,HR,High,FALSE,172.29.239.74,FALSE
24672,38167,hkirk,Contractor,IT,Medium,TRUE,10.126.142.100,FALSE
24673,27427,meagan05,Contractor,HR,High,TRUE,172.18.78.176,FALSE
24674,27679,shawmelissa,Contractor,Finance,High,FALSE,172.26.86.219,FALSE
24675,3655,cooklaurie,Executive,Security,Medium,TRUE,10.165.57.229,FALSE
24676,40501,owensjonathan,Admin,Operations,Low,TRUE,172.21.1.130,FALSE
24677,37231,annettethompson,Executive,Security,Low,FALSE,10.250.238.91,FALSE
24678,20685,collierstephen,Employee,IT,Low,TRUE,192.168.242.244,TRUE
24679,38217,brandon43,Admin,Security,Medium,TRUE,192.168.51.85,FALSE
24680,45537,vharrell,Admin,HR,Medium,TRUE,192.168.99.104,FALSE
24681,42934,hardinfrank,Admin,Finance,High,TRUE,10.66.142.66,TRUE
24682,32422,wjohnston,Executive,Operations,Medium,TRUE,172.24.215.60,FALSE
24683,29410,richard91,Manager,Operations,Low,FALSE,172.21.27.173,FALSE
24684,26853,woodsjennifer,Admin,Finance,Low,FALSE,192.168.164.104,FALSE
24685,44633,lbrooks,Contractor,HR,High,TRUE,172.23.223.30,FALSE
24686,3771,hector12,Executive,Operations,Low,TRUE,192.168.81.136,FALSE
24687,41116,lauranielsen,Employee,Security,High,TRUE,172.17.129.208,FALSE
24688,27862,goconnor,Executive,Finance,Low,TRUE,10.101.150.245,FALSE
24689,21148,pgonzalez,Admin,Finance,High,TRUE,10.174.168.149,TRUE
24690,39142,desiree70,Contractor,Finance,High,TRUE,172.17.206.5,FALSE
24691,34388,aaron54,Contractor,IT,High,TRUE,192.168.173.246,FALSE
24692,1913,hmccormick,Manager,Operations,Medium,TRUE,172.25.69.97,FALSE
24693,47315,coleangie,Manager,Security,Low,TRUE,10.220.110.10,FALSE
24694,9976,duncanpamela,Contractor,Security,High,TRUE,172.31.55.232,TRUE
24695,30718,bmoreno,Executive,IT,Low,FALSE,192.168.31.177,FALSE
24696,27626,sandrachambers,Contractor,Operations,Medium,TRUE,172.27.220.27,FALSE
24697,23838,hudsonariel,Contractor,Finance,High,FALSE,10.124.255.199,FALSE
24698,24329,robert69,Manager,Operations,Low,TRUE,10.201.155.250,TRUE
24699,19486,dianasanders,Executive,HR,Medium,TRUE,172.25.240.221,TRUE
24700,29383,yeseniamorton,Employee,Finance,High,FALSE,10.73.11.228,TRUE
24701,46399,stevenhendrix,Executive,Operations,High,TRUE,10.66.195.43,FALSE
24702,17505,greenemolly,Employee,Finance,Low,TRUE,10.73.196.47,FALSE
24703,15528,johnsonsteve,Contractor,Operations,Low,TRUE,10.155.231.156,FALSE
24704,20419,huntermatthew,Manager,HR,Medium,TRUE,10.187.77.130,FALSE
24705,4575,justindean,Contractor,Operations,Low,FALSE,10.55.243.51,TRUE
24706,42947,lynn03,Admin,Finance,High,FALSE,10.198.165.22,FALSE
24707,21511,ttaylor,Manager,HR,High,TRUE,192.168.136.131,TRUE
24708,28548,nathan37,Executive,Security,Medium,TRUE,172.17.188.225,FALSE
24709,37572,robyn25,Manager,IT,Low,TRUE,172.20.58.3,FALSE
24710,13587,christianbates,Contractor,IT,High,FALSE,10.137.192.163,FALSE
24711,36171,kevingarcia,Admin,HR,Low,TRUE,192.168.152.11,FALSE
24712,6515,john43,Contractor,Operations,Medium,FALSE,10.247.90.172,FALSE
24713,11686,burtonrobert,Executive,Finance,High,TRUE,172.17.65.211,TRUE
24714,21682,swansonjason,Contractor,Operations,Medium,TRUE,192.168.40.34,TRUE
24715,23433,ccoleman,Employee,Finance,Low,TRUE,192.168.56.127,FALSE
24716,24986,kempthomas,Executive,Security,Medium,TRUE,172.27.162.163,FALSE
24717,47020,pwilliams,Manager,Operations,High,TRUE,192.168.139.30,FALSE
24718,35686,sharpdustin,Manager,Finance,Low,TRUE,192.168.235.135,FALSE
24719,8672,christianjones,Manager,IT,High,FALSE,10.53.145.175,FALSE
24720,9730,kingjohn,Contractor,IT,Low,TRUE,10.50.86.168,FALSE
24721,16189,kara79,Contractor,IT,Medium,TRUE,10.163.126.116,FALSE
24722,40696,pmay,Executive,HR,High,TRUE,172.23.65.148,FALSE
24723,9034,donaldmiller,Executive,IT,Low,TRUE,192.168.107.32,FALSE
24724,5811,georgebryan,Executive,Security,Medium,FALSE,172.31.146.120,FALSE
24725,3566,christopher61,Executive,Operations,Medium,TRUE,192.168.23.145,FALSE
24726,18187,jeff31,Admin,Finance,Medium,TRUE,192.168.199.170,FALSE
24727,16974,dunnlisa,Contractor,IT,Low,TRUE,192.168.152.101,FALSE
24728,22304,parkerdonna,Executive,Operations,High,FALSE,172.19.234.226,FALSE
24729,22742,tammyduncan,Executive,Finance,High,TRUE,10.200.58.142,TRUE
24730,32778,christopherhenderson,Executive,Operations,High,TRUE,10.102.186.253,FALSE
24731,26771,xmclean,Admin,Finance,Low,FALSE,10.195.202.69,FALSE
24732,21578,jstewart,Executive,Security,High,TRUE,10.115.223.140,FALSE
24733,41312,heatherhunter,Employee,Operations,Low,TRUE,10.159.34.234,TRUE
24734,8410,vgreene,Admin,Finance,High,TRUE,192.168.252.191,FALSE
24735,13473,lopezshannon,Employee,HR,High,TRUE,10.97.187.18,TRUE
24736,26682,lopezsean,Contractor,Finance,Low,TRUE,10.134.171.133,FALSE
24737,6628,guerrerobrandon,Executive,Operations,High,FALSE,10.201.196.38,FALSE
24738,31189,james41,Admin,HR,Low,TRUE,10.26.143.30,TRUE
24739,33364,garrettday,Admin,IT,Medium,FALSE,172.28.69.232,FALSE
24740,10581,vancemichael,Contractor,Operations,Low,TRUE,172.18.50.128,TRUE
24741,30974,simpsonrobert,Executive,IT,High,TRUE,192.168.243.195,FALSE
24742,36456,laura11,Manager,HR,High,TRUE,192.168.138.156,FALSE
24743,4403,elizabethbennett,Admin,Finance,High,TRUE,10.18.198.242,FALSE
24744,10668,hunter55,Manager,Finance,Medium,FALSE,10.181.70.49,TRUE
24745,190,xtorres,Admin,Finance,Medium,TRUE,10.26.97.74,FALSE
24746,45171,richardshaw,Admin,Operations,High,TRUE,172.22.28.117,FALSE
24747,14383,michaellong,Admin,HR,Medium,TRUE,10.125.143.234,FALSE
24748,47052,stephenrodriguez,Employee,Finance,High,FALSE,192.168.179.25,FALSE
24749,5360,hflowers,Contractor,HR,Low,FALSE,192.168.3.100,FALSE
24750,11421,ramseykenneth,Manager,Operations,Medium,FALSE,172.26.111.47,FALSE
24751,48710,jonathanray,Admin,HR,Medium,TRUE,10.232.149.184,TRUE
24752,22042,ericnguyen,Employee,Security,Medium,TRUE,192.168.73.18,TRUE
24753,39669,treyes,Manager,IT,High,TRUE,192.168.247.248,FALSE
24754,21768,pattersonthomas,Executive,IT,Medium,FALSE,10.77.142.13,TRUE
24755,42005,nmartin,Contractor,Operations,High,TRUE,192.168.149.138,FALSE
24756,25015,john00,Manager,Operations,High,FALSE,172.22.237.88,FALSE
24757,34721,holdenrita,Employee,Security,High,FALSE,172.21.43.112,FALSE
24758,12769,medwards,Manager,Operations,Low,TRUE,192.168.76.172,FALSE
24759,33412,millsjames,Executive,Security,Medium,TRUE,192.168.233.157,FALSE
24760,17557,pingram,Employee,Finance,Low,TRUE,172.26.27.4,FALSE
24761,33063,bmaldonado,Executive,Finance,Low,TRUE,10.191.175.155,FALSE
24762,14840,miguelfitzgerald,Employee,Operations,Low,TRUE,10.162.127.165,FALSE
24763,7510,brett63,Contractor,Finance,High,TRUE,192.168.186.76,FALSE
24764,12930,joshua95,Executive,Security,Medium,TRUE,192.168.146.99,TRUE
24765,8830,andrewsmith,Admin,Finance,Medium,TRUE,10.60.43.136,FALSE
24766,13900,brownrichard,Admin,Security,High,TRUE,10.120.243.114,FALSE
24767,34756,erinyoung,Contractor,HR,Medium,TRUE,192.168.113.119,FALSE
24768,31324,hroberts,Manager,Operations,High,FALSE,10.249.100.56,FALSE
24769,19796,martinezmichael,Employee,HR,High,TRUE,10.104.247.37,TRUE
24770,30475,brownmichelle,Contractor,Operations,High,TRUE,10.198.149.25,FALSE
24771,9599,emilytran,Contractor,IT,Low,TRUE,172.16.248.92,TRUE
24772,13221,alexandra44,Contractor,Finance,High,TRUE,10.150.223.168,FALSE
24773,42553,weaveramanda,Contractor,HR,Low,TRUE,192.168.243.182,TRUE
24774,24111,gabriel58,Employee,Operations,Low,TRUE,172.24.74.67,FALSE
24775,37724,watkinsmelissa,Admin,HR,Medium,TRUE,10.161.239.116,FALSE
24776,25349,paul19,Executive,Operations,Low,TRUE,10.4.175.36,FALSE
24777,37446,anna19,Admin,Finance,Low,TRUE,10.13.46.63,FALSE
24778,41769,parkermatthew,Contractor,IT,Low,TRUE,192.168.96.146,TRUE
24779,10001,jennifer93,Manager,IT,Medium,TRUE,172.26.30.187,TRUE
24780,38609,bsalazar,Contractor,Finance,Low,FALSE,172.26.57.61,FALSE
24781,23242,davisteresa,Admin,HR,Medium,TRUE,10.33.104.247,FALSE
24782,9143,craigwells,Contractor,Finance,Medium,FALSE,172.20.21.119,TRUE
24783,46722,randallkyle,Employee,Operations,Low,TRUE,172.19.174.215,FALSE
24784,22284,josephcombs,Executive,IT,Medium,TRUE,172.28.138.127,FALSE
24785,12972,jeremiah78,Contractor,IT,High,TRUE,172.17.198.133,FALSE
24786,4727,jeffrey47,Employee,Operations,Medium,TRUE,192.168.249.122,FALSE
24787,44502,william08,Contractor,HR,Medium,TRUE,10.204.36.206,TRUE
24788,37770,swatson,Contractor,Finance,Low,TRUE,172.31.224.6,FALSE
24789,24290,andrea25,Manager,HR,Medium,FALSE,172.27.100.180,TRUE
24790,1405,tonyhaley,Manager,Operations,Medium,TRUE,172.26.252.68,FALSE
24791,44613,xsilva,Employee,Security,High,TRUE,192.168.197.75,FALSE
24792,4220,davidgreen,Executive,Security,High,FALSE,10.221.163.155,TRUE
24793,24222,bknight,Manager,HR,Medium,FALSE,172.27.73.160,TRUE
24794,34213,merrittstacie,Contractor,Finance,Low,FALSE,172.17.163.97,TRUE
24795,6549,durhamdonna,Admin,IT,Low,TRUE,172.25.183.23,FALSE
24796,16138,bonnieayala,Employee,Finance,Medium,TRUE,192.168.96.190,FALSE
24797,7506,michael99,Admin,Operations,Medium,FALSE,10.129.49.19,FALSE
24798,11260,youngdavid,Manager,IT,High,TRUE,10.182.143.1,FALSE
24799,43365,jamiemeyer,Admin,IT,Low,TRUE,192.168.212.91,FALSE
24800,47597,fmartinez,Contractor,Security,Low,TRUE,10.248.229.234,FALSE
24801,7724,acevedovanessa,Admin,HR,High,TRUE,192.168.93.24,FALSE
24802,13181,michaelgray,Employee,Operations,Medium,TRUE,172.20.176.81,FALSE
24803,42074,erinjordan,Employee,IT,Medium,TRUE,192.168.133.250,TRUE
24804,39945,catherinehuff,Contractor,Operations,Low,TRUE,192.168.105.80,FALSE
24805,4276,nathan75,Admin,Operations,High,TRUE,192.168.86.117,FALSE
24806,25463,maria32,Executive,Security,Medium,TRUE,192.168.69.231,FALSE
24807,27277,david13,Admin,HR,Low,TRUE,192.168.236.32,FALSE
24808,39000,elizabeth74,Manager,Operations,Medium,TRUE,10.8.192.7,FALSE
24809,4374,sarahguzman,Employee,Operations,Low,FALSE,10.194.24.146,FALSE
24810,17643,jhart,Manager,Security,Low,TRUE,10.229.131.153,FALSE
24811,24260,audrey48,Executive,IT,Medium,TRUE,192.168.69.111,FALSE
24812,40382,vturner,Executive,Operations,High,TRUE,10.98.159.208,FALSE
24813,1839,nmorris,Employee,HR,Medium,FALSE,10.230.63.93,TRUE
24814,33263,gregoryaguilar,Manager,Finance,Medium,TRUE,172.25.212.189,FALSE
24815,7754,teresabryant,Admin,HR,Low,FALSE,172.21.165.85,TRUE
24816,24474,colemansusan,Executive,Finance,Low,TRUE,192.168.85.182,FALSE
24817,28124,huntnichole,Admin,Security,High,TRUE,192.168.98.131,FALSE
24818,35062,nicholas47,Admin,Security,Low,TRUE,10.111.53.89,FALSE
24819,27976,mooretyler,Contractor,HR,Medium,TRUE,192.168.31.71,FALSE
24820,6959,swright,Employee,Finance,High,TRUE,192.168.80.137,FALSE
24821,1588,erika29,Executive,Security,High,TRUE,192.168.87.7,FALSE
24822,17915,nguyenmichael,Executive,HR,Low,TRUE,192.168.104.182,TRUE
24823,29948,jonathanmcdonald,Executive,Operations,Medium,FALSE,10.117.238.198,TRUE
24824,14695,phamjustin,Executive,HR,Low,TRUE,172.31.45.235,TRUE
24825,21151,rmorrison,Manager,Operations,Low,TRUE,172.16.43.245,TRUE
24826,32265,michaeljohnson,Contractor,Operations,High,TRUE,172.19.117.33,FALSE
24827,25487,davisjohn,Admin,Finance,Low,TRUE,192.168.187.250,FALSE
24828,33855,brownandrew,Contractor,IT,High,FALSE,10.66.190.249,FALSE
24829,16990,maurice32,Admin,Operations,Low,TRUE,172.28.202.161,FALSE
24830,16968,george87,Employee,Security,High,TRUE,172.28.59.61,FALSE
24831,36983,ballnicholas,Executive,Operations,Medium,TRUE,192.168.59.68,FALSE
24832,41129,michelleross,Manager,HR,Medium,TRUE,10.72.103.239,FALSE
24833,23196,jennifer57,Manager,Finance,Medium,TRUE,172.28.138.247,FALSE
24834,1905,sabrinahodges,Manager,Security,High,FALSE,10.113.214.25,FALSE
24835,12685,jasonhoffman,Employee,Security,Low,FALSE,10.36.23.138,FALSE
24836,24553,imccall,Executive,Finance,High,FALSE,10.11.167.185,FALSE
24837,45628,rodriguezmaria,Employee,Finance,Low,TRUE,172.28.51.254,TRUE
24838,13504,kmendez,Manager,HR,Medium,TRUE,192.168.23.172,TRUE
24839,12606,ggomez,Admin,Finance,Low,TRUE,10.245.142.173,TRUE
24840,38812,jason92,Admin,Operations,Low,FALSE,192.168.45.31,TRUE
24841,16348,carterjennifer,Admin,HR,Medium,TRUE,172.24.166.247,FALSE
24842,28050,laura86,Employee,Operations,Low,TRUE,172.31.98.241,TRUE
24843,26020,kimberly64,Contractor,Operations,Low,TRUE,172.28.135.118,FALSE
24844,27905,stephanie77,Admin,Finance,Low,TRUE,10.135.77.249,FALSE
24845,37395,andrewstephenson,Admin,Finance,High,TRUE,172.24.139.178,FALSE
24846,4716,keygregory,Admin,Operations,Medium,TRUE,192.168.112.99,FALSE
24847,14235,bbishop,Executive,HR,Low,TRUE,172.31.73.60,FALSE
24848,20539,christina47,Admin,Security,High,TRUE,192.168.27.125,FALSE
24849,25499,david34,Executive,Finance,Medium,FALSE,10.178.243.99,FALSE
24850,2571,edwardschmidt,Executive,Operations,Medium,TRUE,10.20.201.189,FALSE
24851,25549,qlozano,Manager,IT,Low,TRUE,10.119.32.94,TRUE
24852,8220,kimberlyyates,Contractor,Security,Low,FALSE,192.168.236.40,FALSE
24853,33595,howellbianca,Employee,Finance,Medium,TRUE,172.22.38.201,TRUE
24854,5867,charlesgutierrez,Executive,Finance,High,TRUE,192.168.106.222,FALSE
24855,47724,cjones,Contractor,HR,High,FALSE,10.1.201.253,TRUE
24856,16562,rosediana,Manager,IT,Low,FALSE,172.16.54.70,FALSE
24857,19109,jasmineevans,Manager,IT,High,FALSE,172.26.19.194,TRUE
24858,27976,carmstrong,Admin,Operations,Medium,TRUE,172.21.136.254,TRUE
24859,38710,patricia09,Employee,Security,Medium,TRUE,172.22.19.163,FALSE
24860,18930,juliecooley,Admin,Finance,High,TRUE,10.66.244.3,TRUE
24861,12422,qlong,Contractor,Operations,Medium,TRUE,172.30.36.245,FALSE
24862,37766,roberthoward,Contractor,Security,High,TRUE,10.244.229.126,FALSE
24863,27470,burkekimberly,Executive,Security,High,FALSE,10.11.145.66,FALSE
24864,11991,brenda37,Manager,IT,Medium,FALSE,192.168.50.205,FALSE
24865,30295,autumnmartinez,Employee,IT,High,FALSE,10.64.90.138,FALSE
24866,47482,mccarthyantonio,Executive,Finance,Low,TRUE,172.23.174.182,FALSE
24867,8565,coffeyjustin,Manager,IT,High,FALSE,10.64.148.178,FALSE
24868,48232,kellygray,Executive,HR,Low,TRUE,172.16.46.42,TRUE
24869,44838,fordkathy,Executive,Operations,Medium,TRUE,192.168.65.162,FALSE
24870,4521,megantaylor,Admin,Security,Low,FALSE,172.19.85.45,FALSE
24871,11975,charles35,Admin,Security,Medium,TRUE,10.167.32.12,FALSE
24872,20021,kharrison,Admin,HR,Medium,TRUE,172.26.180.13,TRUE
24873,19495,hernandezdiana,Admin,Finance,Medium,TRUE,172.16.215.160,FALSE
24874,4789,zjones,Employee,HR,High,TRUE,10.61.211.85,FALSE
24875,30060,madeline04,Employee,HR,High,TRUE,10.38.74.195,FALSE
24876,27594,jill99,Contractor,Security,High,FALSE,192.168.204.54,FALSE
24877,29823,heather95,Contractor,IT,Low,TRUE,172.27.92.28,TRUE
24878,11300,parkerkenneth,Admin,HR,Medium,TRUE,172.21.62.81,FALSE
24879,15264,brownscott,Executive,Finance,Low,FALSE,10.92.225.198,FALSE
24880,17924,kelly21,Employee,HR,High,TRUE,10.29.60.177,TRUE
24881,20999,ronald57,Employee,Finance,High,FALSE,172.31.28.159,FALSE
24882,17096,emilybrown,Manager,Operations,Low,FALSE,172.25.65.106,FALSE
24883,33355,teresareed,Manager,HR,Low,TRUE,10.27.106.65,FALSE
24884,15654,joshuashannon,Manager,Security,High,TRUE,192.168.243.102,FALSE
24885,47528,ellen15,Manager,HR,High,TRUE,192.168.55.42,FALSE
24886,8510,petersthomas,Employee,Operations,High,TRUE,10.253.210.42,TRUE
24887,49117,uproctor,Executive,HR,Medium,TRUE,192.168.64.177,FALSE
24888,35082,veronica68,Contractor,Security,Medium,TRUE,10.222.5.219,FALSE
24889,28493,vgood,Executive,Operations,High,TRUE,192.168.150.38,FALSE
24890,43878,jeremysmith,Employee,Operations,High,TRUE,10.142.245.24,TRUE
24891,16431,jkaufman,Contractor,Operations,Low,FALSE,192.168.239.43,FALSE
24892,35013,millerdrew,Employee,Security,High,TRUE,192.168.45.33,TRUE
24893,42311,joshuajohnson,Admin,Operations,Medium,FALSE,192.168.52.110,FALSE
24894,39653,scott31,Executive,HR,Low,TRUE,10.245.235.104,FALSE
24895,30340,nancyluna,Manager,Operations,High,FALSE,192.168.145.19,FALSE
24896,7569,jacob00,Manager,Finance,Low,TRUE,192.168.207.190,FALSE
24897,5905,browncrystal,Manager,Security,High,TRUE,172.24.180.186,FALSE
24898,41760,kennethmorris,Admin,HR,Low,TRUE,172.20.226.149,FALSE
24899,29658,ncook,Executive,Finance,High,FALSE,172.19.181.12,FALSE
24900,41279,benjamin83,Employee,HR,High,TRUE,192.168.148.53,FALSE
24901,39,jerrybarker,Admin,Finance,Low,TRUE,192.168.66.100,FALSE
24902,29705,wallacethomas,Contractor,Operations,Low,TRUE,192.168.111.80,FALSE
24903,10003,fcaldwell,Contractor,Security,Low,TRUE,10.250.248.249,TRUE
24904,39727,briancook,Admin,HR,High,TRUE,10.124.53.4,FALSE
24905,21740,ethanandrews,Executive,HR,Low,FALSE,172.26.56.159,TRUE
24906,23599,johnsonernest,Executive,IT,High,TRUE,172.17.113.105,FALSE
24907,2883,obrienleslie,Admin,Operations,Medium,TRUE,172.31.252.55,FALSE
24908,30810,zacharymiller,Manager,Finance,Medium,TRUE,172.23.17.83,FALSE
24909,16229,snydermary,Executive,Operations,High,TRUE,192.168.181.137,FALSE
24910,47120,kclay,Employee,HR,High,TRUE,10.204.171.123,FALSE
24911,16819,susan87,Contractor,Operations,Medium,FALSE,172.19.223.200,TRUE
24912,23718,brubio,Contractor,Security,Medium,TRUE,192.168.3.68,FALSE
24913,44258,millerrobert,Contractor,HR,High,TRUE,172.26.54.234,FALSE
24914,24836,dangeorge,Executive,IT,Medium,TRUE,172.19.167.251,TRUE
24915,47501,bailey79,Executive,Operations,Medium,FALSE,192.168.16.119,FALSE
24916,4468,yperez,Executive,HR,Low,TRUE,172.27.36.66,FALSE
24917,22136,michellewilliams,Admin,IT,High,TRUE,192.168.12.74,FALSE
24918,15438,andersonlaura,Executive,HR,Medium,TRUE,10.14.8.12,FALSE
24919,18047,robertspamela,Contractor,IT,High,TRUE,192.168.121.148,FALSE
24920,29314,millermegan,Employee,Finance,Medium,TRUE,10.71.255.205,TRUE
24921,48656,wstephens,Admin,IT,Medium,FALSE,172.19.144.13,TRUE
24922,38513,jessicamoore,Employee,IT,High,FALSE,10.92.143.27,FALSE
24923,12894,mooregordon,Contractor,IT,High,FALSE,172.23.102.111,FALSE
24924,39950,wshea,Manager,Finance,Low,TRUE,172.28.97.133,FALSE
24925,6215,debbiedavis,Admin,Finance,Low,TRUE,172.24.237.252,FALSE
24926,6189,brian46,Contractor,Finance,Medium,TRUE,10.152.138.68,TRUE
24927,12665,sally28,Employee,Finance,Low,FALSE,192.168.11.30,FALSE
24928,42161,rbrown,Admin,IT,Low,TRUE,172.29.92.158,FALSE
24929,5418,kevin91,Executive,Finance,Medium,TRUE,172.23.179.51,FALSE
24930,1766,imiller,Executive,HR,Low,TRUE,172.31.6.82,FALSE
24931,14786,everetttroy,Employee,HR,High,FALSE,172.18.196.5,FALSE
24932,19735,jessicataylor,Executive,Finance,High,TRUE,10.67.212.225,FALSE
24933,35133,georgemorrison,Contractor,Operations,Low,FALSE,192.168.228.77,FALSE
24934,21046,jfloyd,Manager,IT,Low,TRUE,172.17.79.59,FALSE
24935,20691,wthornton,Employee,Security,Medium,TRUE,172.31.228.142,TRUE
24936,30799,sheila13,Employee,Operations,High,FALSE,10.142.88.196,FALSE
24937,2587,roberthenry,Manager,HR,Medium,TRUE,192.168.99.61,FALSE
24938,39261,andrewsuarez,Admin,Security,High,FALSE,192.168.142.99,TRUE
24939,27231,jtrujillo,Contractor,Finance,High,TRUE,10.255.235.24,FALSE
24940,42616,qyoder,Employee,Security,Medium,TRUE,172.29.226.153,FALSE
24941,35046,kcox,Manager,IT,Medium,TRUE,10.23.68.75,FALSE
24942,8868,robertskayla,Contractor,Finance,Low,TRUE,172.19.129.22,FALSE
24943,34930,carolburton,Contractor,Operations,Medium,FALSE,10.181.21.127,FALSE
24944,34238,andrea11,Manager,HR,Low,TRUE,10.138.118.172,FALSE
24945,13923,zacharyfischer,Admin,Security,High,TRUE,172.26.161.241,TRUE
24946,18887,brian20,Admin,HR,Medium,FALSE,10.202.22.57,FALSE
24947,33310,angelicaanderson,Contractor,IT,High,TRUE,10.146.101.53,FALSE
24948,11073,jenniferbrown,Contractor,Operations,High,FALSE,192.168.44.143,TRUE
24949,7379,rwilson,Contractor,Security,High,TRUE,172.28.106.83,FALSE
24950,34814,erica48,Executive,IT,Medium,FALSE,10.215.244.76,FALSE
24951,17868,tward,Admin,Security,Medium,TRUE,192.168.216.43,FALSE
24952,23311,cdavis,Manager,HR,Medium,TRUE,192.168.229.225,FALSE
24953,30082,christine06,Executive,IT,High,TRUE,192.168.47.158,FALSE
24954,4065,wendy15,Contractor,IT,Medium,TRUE,10.44.91.119,FALSE
24955,33222,scottchristina,Employee,Security,Medium,TRUE,10.226.37.234,FALSE
